user_id,age,gender,education_level,employment_status,job_title,monthly_income_usd,monthly_expenses_usd,savings_usd,loan_status,loan_type,loan_amount_usd,loan_term_months,monthly_emi_usd,loan_interest_rate_pct,debt_to_income_ratio,credit_score,savings_to_income_ratio,region,record_date
U00218,66,Male,PhD,Self-employed,Engineer,6251,4452,374228,Yes,Car,422280,240,2367,3,0,322,5,Other,8/19/2021
U00219,38,Female,High School,Employed,Engineer,4795,2213,276591,No,Personal,0,0,0,0,0,592,5,Europe,4/19/2022
U00220,34,Male,Other,Employed,Accountant,4316,2527,62075,No,Personal,0,0,0,0,0,526,1,Africa,3/7/2025
U00221,58,Male,Master,Employed,Doctor,3207,2227,183765,No,Personal,0,0,0,0,0,399,5,Other,9/16/2022
U00222,40,Female,Bachelor,Employed,Student,4965,1864,440733,No,Personal,0,0,0,0,0,448,7,Africa,7/2/2025
U00223,57,Male,Bachelor,Employed,Driver,6004,4618,395099,Yes,Home,8332,120,205,28,0,697,5,Europe,9/25/2024
U00224,52,Female,Bachelor,Employed,Unemployed,5034,2316,439567,No,Personal,0,0,0,0,0,677,7,Africa,3/21/2024
U00225,43,Female,Bachelor,Self-employed,Engineer,4877,1830,15672,No,Personal,0,0,0,0,0,720,0,Other,1/11/2024
U00226,42,Female,Bachelor,Employed,Salesperson,4039,2778,472325,No,Personal,0,0,0,0,0,756,10,Asia,9/6/2024
U00227,25,Female,Master,Employed,Unemployed,4624,3061,265611,Yes,Business,29864,300,709,28,0,733,5,Asia,9/7/2023
U00228,32,Female,Master,Employed,Student,4300,1653,323103,No,Personal,0,0,0,0,0,600,6,Asia,2/7/2023
U00229,28,Other,Bachelor,Student,Engineer,5277,2503,300974,No,Personal,0,0,0,0,0,788,5,Europe,12/20/2022
U00230,43,Male,High School,Self-employed,Manager,3526,1342,405552,No,Personal,0,0,0,0,0,314,10,Other,4/11/2022
U00231,38,Other,Master,Student,Teacher,1385,797,93937,No,Personal,0,0,0,0,0,819,6,Africa,4/26/2024
U00232,62,Male,Master,Student,Teacher,4383,3560,131267,No,Personal,0,0,0,0,0,571,3,Africa,6/1/2024
U00233,52,Female,Bachelor,Student,Accountant,3565,3036,78857,Yes,Home,490608,60,14512,25,4,424,2,Europe,4/11/2025
U00234,34,Other,Bachelor,Student,Student,1022,547,104941,No,Personal,0,0,0,0,0,794,9,North America,4/4/2022
U00235,60,Female,High School,Employed,Unemployed,4612,3695,435326,Yes,Business,115110,120,1458,9,0,621,8,Asia,8/5/2023
U00236,39,Male,High School,Employed,Doctor,6109,2892,296076,No,Personal,0,0,0,0,0,798,4,North America,1/25/2023
U00237,49,Female,Bachelor,Self-employed,Doctor,4495,3913,313582,Yes,Home,496229,60,12734,18,3,381,6,Africa,12/22/2023
U00238,18,Male,High School,Student,Doctor,4301,1361,434253,No,Personal,0,0,0,0,0,492,8,North America,9/21/2023
U00239,39,Female,Bachelor,Student,Salesperson,4984,2773,199189,No,Personal,0,0,0,0,0,408,3,Africa,3/31/2024
U00240,24,Female,PhD,Unemployed,Salesperson,7404,5611,732944,No,Personal,0,0,0,0,0,408,8,Other,5/30/2022
U00241,25,Male,Bachelor,Unemployed,Accountant,1188,984,66375,Yes,Car,418077,60,11483,22,10,835,5,Europe,2/2/2024
U00242,21,Male,Master,Employed,Manager,2137,1013,238977,Yes,Education,383008,360,6067,19,3,625,9,Other,6/29/2023
U00243,27,Male,Bachelor,Employed,Doctor,5359,3993,546555,No,Personal,0,0,0,0,0,605,9,Other,3/22/2024
U00244,42,Male,Bachelor,Employed,Unemployed,1702,925,46636,No,Personal,0,0,0,0,0,609,2,Other,3/28/2024
U00245,25,Female,High School,Employed,Teacher,4837,4214,30181,Yes,Business,474655,360,3003,7,1,401,1,North America,12/21/2021
U00246,18,Female,High School,Student,Manager,6803,2690,153802,Yes,Home,460576,240,3401,6,1,808,2,North America,6/28/2025
U00247,34,Male,High School,Employed,Unemployed,4879,3592,331646,No,Personal,0,0,0,0,0,364,6,North America,7/5/2025
U00248,20,Female,Bachelor,Employed,Doctor,5558,2949,23304,No,Personal,0,0,0,0,0,787,0,Europe,7/12/2022
U00249,50,Other,Bachelor,Employed,Driver,4613,2880,240955,Yes,Business,431458,36,18015,29,4,757,4,North America,1/3/2024
U00250,37,Female,Master,Employed,Unemployed,7685,5407,736571,Yes,Business,467713,24,25078,25,3,478,8,Europe,3/21/2025
U00251,69,Female,High School,Employed,Salesperson,1941,1306,79369,No,Personal,0,0,0,0,0,368,3,Asia,12/20/2022
U00252,50,Male,Bachelor,Self-employed,Salesperson,1295,444,33145,Yes,Education,321225,180,6317,23,5,514,2,Asia,5/21/2022
U00253,46,Male,Bachelor,Employed,Accountant,1343,1185,19694,No,Personal,0,0,0,0,0,381,1,Europe,7/8/2023
U00254,37,Male,Bachelor,Employed,Driver,4155,1758,243418,Yes,Business,275254,180,6776,29,2,738,5,Asia,7/16/2023
U00255,46,Female,High School,Employed,Doctor,7347,5063,242208,Yes,Car,187257,360,3450,22,0,625,3,North America,9/23/2023
U00256,53,Male,High School,Employed,Driver,6681,2429,130904,No,Personal,0,0,0,0,0,547,2,Africa,11/28/2024
U00257,51,Male,High School,Self-employed,Doctor,4139,3575,113384,No,Personal,0,0,0,0,0,345,2,Europe,5/16/2022
U00258,49,Female,Other,Employed,Teacher,5445,4060,218095,No,Personal,0,0,0,0,0,640,3,North America,11/14/2023
U00259,45,Female,Master,Employed,Driver,7499,5119,224617,No,Personal,0,0,0,0,0,338,3,North America,6/21/2024
U00260,40,Male,PhD,Employed,Engineer,6763,2899,225690,Yes,Business,178076,24,9307,23,1,613,3,North America,9/19/2023
U00261,28,Female,Bachelor,Employed,Teacher,4999,4298,329245,Yes,Home,257292,240,4967,23,1,793,5,Europe,5/18/2024
U00262,34,Female,Bachelor,Employed,Engineer,4944,4050,543507,No,Personal,0,0,0,0,0,486,9,Other,10/25/2022
U00263,19,Female,Bachelor,Self-employed,Manager,7985,6881,70300,No,Personal,0,0,0,0,0,811,1,Asia,4/23/2022
U00264,30,Male,Bachelor,Employed,Unemployed,2467,782,64508,Yes,Car,205426,24,9867,14,4,337,2,Other,1/24/2025
U00265,65,Female,Master,Student,Teacher,4271,3037,61164,Yes,Business,462356,300,6994,18,2,576,1,Other,11/19/2024
U00266,69,Female,Master,Employed,Student,4330,3774,173266,Yes,Home,136478,12,12100,12,3,436,3,Asia,2/8/2024
U00267,62,Female,High School,Unemployed,Student,4350,3258,232176,No,Personal,0,0,0,0,0,584,4,Other,9/24/2022
U00268,40,Male,Master,Employed,Student,4329,2415,386116,No,Personal,0,0,0,0,0,784,7,Africa,11/15/2024
U00269,35,Male,Bachelor,Employed,Driver,2581,937,71274,No,Personal,0,0,0,0,0,839,2,Asia,6/3/2023
U00270,31,Male,Bachelor,Employed,Unemployed,1483,640,170887,No,Personal,0,0,0,0,0,808,10,North America,2/20/2024
U00271,64,Female,Master,Self-employed,Manager,2263,1358,113489,No,Personal,0,0,0,0,0,392,4,Other,9/15/2023
U00272,65,Female,High School,Employed,Manager,5069,3626,130294,Yes,Education,339770,12,32905,29,6,492,2,North America,10/20/2023
U00273,34,Female,Master,Employed,Salesperson,5452,4519,480215,No,Personal,0,0,0,0,0,392,7,North America,5/27/2025
U00274,39,Female,Bachelor,Employed,Accountant,2119,1311,131052,No,Personal,0,0,0,0,0,728,5,Asia,12/31/2024
U00275,28,Male,Bachelor,Unemployed,Driver,2206,717,128243,Yes,Business,484065,60,12960,21,6,381,5,Europe,7/7/2023
U00276,30,Female,Bachelor,Student,Driver,2654,1147,113698,Yes,Car,353611,60,8511,16,3,421,4,Asia,3/9/2024
U00277,49,Male,Bachelor,Self-employed,Engineer,6892,2462,93165,Yes,Business,383491,120,6682,17,1,779,1,Europe,11/12/2021
U00278,69,Male,Master,Self-employed,Student,1222,852,51846,Yes,Home,454206,240,7485,19,6,789,4,Other,8/2/2022
U00279,39,Female,Bachelor,Employed,Unemployed,6739,2771,488244,No,Personal,0,0,0,0,0,599,6,Asia,9/2/2021
U00280,32,Female,Bachelor,Employed,Driver,500,397,39775,No,Personal,0,0,0,0,0,683,7,North America,6/5/2022
U00281,64,Female,Master,Employed,Salesperson,1973,1297,64408,No,Personal,0,0,0,0,0,506,3,Africa,8/26/2024
U00282,49,Female,High School,Employed,Salesperson,5402,4045,103143,Yes,Education,130529,180,1757,14,0,816,2,Africa,11/7/2023
U00283,63,Female,Bachelor,Unemployed,Manager,5341,4795,530192,No,Personal,0,0,0,0,0,630,8,North America,8/5/2024
U00284,55,Male,Other,Employed,Driver,3415,3069,102088,Yes,Education,159734,36,4688,4,1,798,2,Asia,1/4/2025
U00285,47,Male,Master,Employed,Unemployed,1937,735,120031,Yes,Car,312682,120,4829,14,2,638,5,North America,3/12/2022
U00286,21,Other,Master,Employed,Accountant,6227,2723,448984,No,Personal,0,0,0,0,0,839,6,Other,2/27/2025
U00287,22,Other,Other,Self-employed,Engineer,5404,3255,615833,No,Personal,0,0,0,0,0,454,10,Europe,5/1/2025
U00288,40,Female,Master,Employed,Accountant,3876,2671,131416,Yes,Business,405319,12,35228,8,9,705,3,Europe,3/26/2023
U00289,64,Male,PhD,Employed,Teacher,5046,3632,508516,No,Personal,0,0,0,0,0,521,8,Asia,9/30/2022
U00290,45,Female,Bachelor,Employed,Salesperson,6662,5331,516539,Yes,Car,296827,300,4752,19,1,307,6,Other,5/3/2022
U00291,57,Male,PhD,Self-employed,Student,4664,1990,483757,No,Personal,0,0,0,0,0,454,9,Other,11/18/2024
U00292,40,Male,Master,Student,Doctor,5598,2406,466433,No,Personal,0,0,0,0,0,563,7,Other,2/3/2025
U00293,47,Male,Bachelor,Employed,Engineer,5460,2641,364514,No,Personal,0,0,0,0,0,370,6,Africa,10/6/2024
U00294,51,Male,High School,Student,Doctor,4631,2607,297058,No,Personal,0,0,0,0,0,595,5,Africa,8/24/2023
U00295,40,Female,Bachelor,Employed,Manager,3237,1661,263069,Yes,Education,85888,60,1699,7,1,465,7,Europe,11/14/2021
U00296,48,Male,Bachelor,Unemployed,Salesperson,2840,1667,266734,Yes,Business,312375,240,2100,5,1,546,8,Europe,1/10/2023
U00297,59,Male,Bachelor,Employed,Accountant,7665,5873,794333,Yes,Car,64052,12,6046,24,1,339,9,Africa,12/8/2024
U00298,43,Male,Bachelor,Self-employed,Unemployed,5628,4519,248404,No,Personal,0,0,0,0,0,317,4,Africa,10/22/2021
U00299,42,Female,PhD,Unemployed,Engineer,4524,2930,268572,No,Personal,0,0,0,0,0,431,5,Africa,4/26/2025
U00300,56,Female,Master,Employed,Unemployed,1490,1211,31044,No,Personal,0,0,0,0,0,536,2,Europe,10/1/2023
U00301,33,Male,PhD,Student,Manager,6493,2933,731973,No,Personal,0,0,0,0,0,375,9,North America,6/7/2022
U00302,48,Female,Bachelor,Student,Accountant,2876,1299,181133,No,Personal,0,0,0,0,0,682,5,Africa,5/29/2025
U00303,30,Female,Master,Employed,Doctor,2725,1567,116987,Yes,Home,119305,240,1221,11,0,614,4,Europe,8/14/2023
U00304,64,Female,Bachelor,Employed,Accountant,4917,3547,365277,No,Personal,0,0,0,0,0,810,6,North America,12/8/2021
U00305,47,Other,Master,Employed,Teacher,2801,1699,208071,No,Personal,0,0,0,0,0,663,6,Other,10/28/2021
U00306,40,Female,Bachelor,Unemployed,Accountant,1780,1430,36114,Yes,Home,108535,12,10257,24,6,371,2,Asia,12/31/2021
U00307,29,Male,Master,Employed,Student,4650,2056,379788,No,Personal,0,0,0,0,0,706,7,Europe,7/2/2023
U00308,55,Male,Master,Employed,Accountant,3108,1460,158258,Yes,Education,480785,300,11309,28,4,572,4,Asia,4/23/2022
U00309,55,Male,Master,Employed,Doctor,2222,1042,256913,Yes,Business,271968,60,7177,20,3,793,10,Asia,3/16/2022
U00310,52,Male,Bachelor,Unemployed,Teacher,5911,5290,386974,No,Personal,0,0,0,0,0,771,5,Europe,2/12/2023
U00311,21,Male,High School,Employed,Manager,1809,1594,98185,No,Personal,0,0,0,0,0,549,5,Europe,5/18/2022
U00312,26,Female,Master,Employed,Driver,4597,2191,68206,No,Personal,0,0,0,0,0,412,1,Asia,8/1/2023
U00313,29,Female,Bachelor,Self-employed,Student,3460,2472,115796,Yes,Home,470170,120,7474,15,2,732,3,Africa,5/9/2022
U00314,39,Male,Bachelor,Employed,Doctor,5188,3841,395884,No,Personal,0,0,0,0,0,369,6,North America,1/23/2022
U00315,60,Male,Master,Self-employed,Teacher,7793,4259,528329,No,Personal,0,0,0,0,0,802,6,Asia,6/24/2025
U00316,22,Male,High School,Employed,Unemployed,4440,1904,40788,No,Personal,0,0,0,0,0,748,1,Africa,9/6/2023
U00317,68,Female,Bachelor,Employed,Manager,4668,3694,551088,Yes,Car,391243,300,4231,12,1,546,10,Africa,4/29/2024
U00318,42,Female,Bachelor,Employed,Engineer,3689,1667,257609,Yes,Education,372845,180,5447,16,1,507,6,North America,6/7/2025
U00319,34,Female,High School,Unemployed,Unemployed,1420,545,98985,No,Personal,0,0,0,0,0,568,6,North America,9/24/2021
U00320,48,Male,PhD,Employed,Unemployed,4534,1568,232078,No,Personal,0,0,0,0,0,304,4,Europe,5/8/2024
U00321,37,Male,Master,Self-employed,Doctor,7447,2540,378444,Yes,Car,387012,36,11611,5,2,421,4,Africa,11/21/2022
U00322,57,Male,Bachelor,Unemployed,Teacher,4998,1817,216730,No,Personal,0,0,0,0,0,427,4,Other,2/11/2022
U00323,65,Male,Bachelor,Employed,Doctor,1600,1324,107821,Yes,Business,484369,360,4778,11,3,803,6,Africa,8/22/2023
U00324,68,Male,Bachelor,Employed,Unemployed,3415,2113,278976,No,Personal,0,0,0,0,0,470,7,Other,1/14/2025
U00325,40,Female,Bachelor,Unemployed,Doctor,4006,2244,123537,No,Personal,0,0,0,0,0,756,3,Other,7/11/2025
U00326,27,Female,Bachelor,Employed,Driver,7158,5705,614736,No,Personal,0,0,0,0,0,751,7,North America,5/1/2022
U00327,58,Male,Master,Unemployed,Driver,3741,2880,122675,No,Personal,0,0,0,0,0,814,3,North America,12/10/2023
U00328,29,Female,Master,Employed,Accountant,5160,2161,46459,No,Personal,0,0,0,0,0,368,1,Africa,2/8/2022
U00329,40,Male,High School,Employed,Accountant,5308,3791,221123,No,Personal,0,0,0,0,0,324,3,Asia,8/3/2022
U00330,69,Male,High School,Employed,Salesperson,5734,4593,670837,Yes,Business,140666,24,7722,28,1,353,10,Asia,5/11/2022
U00331,28,Male,High School,Unemployed,Unemployed,2617,1174,220081,Yes,Business,486926,24,21290,5,8,582,7,Africa,11/22/2021
U00332,29,Male,High School,Employed,Engineer,6090,2653,598648,No,Personal,0,0,0,0,0,474,8,Africa,4/15/2024
U00333,54,Male,Bachelor,Self-employed,Doctor,500,250,24038,No,Personal,0,0,0,0,0,760,4,Europe,11/28/2024
U00334,38,Female,Master,Employed,Doctor,3250,2406,137722,No,Personal,0,0,0,0,0,523,4,Europe,5/22/2022
U00335,22,Female,Bachelor,Employed,Teacher,5050,2302,537699,No,Personal,0,0,0,0,0,849,9,Africa,12/27/2022
U00336,64,Female,High School,Employed,Teacher,1724,928,34092,No,Personal,0,0,0,0,0,577,2,Europe,10/17/2023
U00337,21,Male,High School,Student,Student,6482,3917,498984,No,Personal,0,0,0,0,0,587,6,Europe,4/4/2024
U00338,69,Male,Master,Self-employed,Student,2595,2233,215509,No,Personal,0,0,0,0,0,640,7,Africa,4/25/2023
U00339,24,Male,Master,Employed,Engineer,1190,822,111781,No,Personal,0,0,0,0,0,407,8,Asia,2/5/2023
U00340,43,Male,High School,Student,Driver,3928,1943,320427,No,Personal,0,0,0,0,0,615,7,Africa,1/3/2024
U00341,55,Male,High School,Employed,Manager,6321,4370,196130,No,Personal,0,0,0,0,0,536,3,North America,3/10/2023
U00342,37,Female,High School,Student,Accountant,1462,1254,59429,No,Personal,0,0,0,0,0,500,3,Europe,12/26/2024
U00343,49,Female,Master,Employed,Teacher,6887,2788,250374,No,Personal,0,0,0,0,0,377,3,Europe,10/1/2023
U00344,46,Female,Bachelor,Employed,Student,500,300,4722,Yes,Home,64615,24,3539,28,7,631,1,Africa,12/28/2023
U00345,62,Male,Bachelor,Self-employed,Doctor,816,655,60526,No,Personal,0,0,0,0,0,779,6,Other,6/17/2022
U00346,33,Male,Master,Self-employed,Student,5748,1781,504583,Yes,Education,418794,240,3100,6,1,826,7,Africa,11/28/2023
U00347,34,Female,PhD,Self-employed,Doctor,1304,625,139592,Yes,Car,178941,36,5525,7,4,489,9,Other,12/15/2022
U00348,37,Female,Bachelor,Employed,Accountant,5845,3100,469672,No,Personal,0,0,0,0,0,371,7,North America,9/13/2022
U00349,37,Male,High School,Unemployed,Unemployed,6837,5635,816848,No,Personal,0,0,0,0,0,492,10,Europe,4/30/2025
U00350,64,Male,Bachelor,Unemployed,Manager,500,245,8513,No,Personal,0,0,0,0,0,774,1,Africa,5/12/2024
U00351,29,Female,Bachelor,Unemployed,Driver,7522,5051,175819,Yes,Home,154457,120,3461,25,0,342,2,Asia,5/29/2023
U00352,25,Male,Other,Employed,Student,3999,2605,262020,Yes,Car,416376,36,15223,19,4,738,5,Asia,5/5/2024
U00353,43,Male,PhD,Employed,Driver,1816,880,134541,No,Personal,0,0,0,0,0,531,6,Asia,10/23/2022
U00354,69,Female,Bachelor,Self-employed,Doctor,5670,2347,479450,No,Personal,0,0,0,0,0,720,7,Other,5/7/2023
U00355,41,Female,Other,Unemployed,Unemployed,6447,3466,586992,No,Personal,0,0,0,0,0,822,8,Africa,9/1/2024
U00356,58,Male,High School,Employed,Accountant,1650,869,14143,Yes,Business,83860,36,3150,21,2,572,1,Asia,8/20/2024
U00357,33,Male,PhD,Unemployed,Manager,7027,4037,339793,No,Personal,0,0,0,0,0,516,4,Europe,10/16/2023
U00358,24,Female,Other,Employed,Accountant,6963,4603,489573,No,Personal,0,0,0,0,0,812,6,Africa,9/3/2024
U00359,51,Male,Master,Self-employed,Doctor,8330,6857,580987,Yes,Car,148438,60,2811,5,0,582,6,North America,5/13/2022
U00360,35,Male,Master,Employed,Doctor,6381,4267,404633,Yes,Business,293725,60,6015,8,1,577,5,Asia,10/28/2021
U00361,19,Female,Master,Self-employed,Salesperson,5192,2564,615434,Yes,Home,361311,300,7439,25,1,318,10,Other,6/30/2022
U00362,35,Female,PhD,Self-employed,Engineer,1965,765,185844,No,Personal,0,0,0,0,0,722,8,North America,12/10/2024
U00363,38,Male,Bachelor,Employed,Salesperson,7983,4220,61329,No,Personal,0,0,0,0,0,721,1,Other,3/2/2024
U00364,50,Female,High School,Employed,Teacher,2336,1071,142539,Yes,Home,413140,180,5950,16,3,802,5,North America,5/14/2023
U00365,38,Male,Other,Employed,Driver,6206,2550,51378,No,Personal,0,0,0,0,0,352,1,Asia,9/12/2023
U00366,27,Female,Bachelor,Self-employed,Driver,7871,3232,198596,Yes,Home,193166,180,2948,17,0,446,2,Asia,7/31/2024
U00367,25,Male,High School,Employed,Driver,7391,6111,498741,No,Personal,0,0,0,0,0,626,6,Europe,9/25/2021
U00368,58,Female,Bachelor,Employed,Manager,7795,3726,80829,Yes,Education,398446,360,2781,7,0,470,1,Other,5/20/2024
U00369,60,Male,PhD,Employed,Teacher,2076,692,84146,No,Personal,0,0,0,0,0,436,3,Africa,1/19/2025
U00370,45,Male,High School,Employed,Driver,5005,4408,332945,No,Personal,0,0,0,0,0,786,6,Other,4/25/2023
U00371,30,Male,High School,Self-employed,Teacher,5023,2939,556474,Yes,Home,314245,240,6373,24,1,334,9,Other,6/25/2023
U00372,43,Female,Master,Employed,Accountant,7870,5339,701043,No,Personal,0,0,0,0,0,739,7,Asia,5/19/2025
U00373,35,Female,Bachelor,Self-employed,Engineer,4870,3992,40332,No,Personal,0,0,0,0,0,426,1,Asia,7/4/2023
U00374,57,Female,Bachelor,Employed,Unemployed,4951,1661,378132,No,Personal,0,0,0,0,0,535,6,Other,6/25/2023
U00375,43,Female,Other,Employed,Student,6148,4430,437614,No,Personal,0,0,0,0,0,762,6,North America,2/25/2024
U00376,38,Male,Bachelor,Employed,Teacher,2165,739,215462,Yes,Car,390326,60,10754,22,5,646,8,North America,12/25/2021
U00377,62,Male,High School,Employed,Engineer,3204,1767,231939,No,Personal,0,0,0,0,0,836,6,Europe,1/26/2023
U00378,67,Male,PhD,Employed,Unemployed,2776,873,196212,No,Personal,0,0,0,0,0,802,6,Other,7/26/2023
U00379,52,Male,High School,Self-employed,Doctor,5159,4323,126494,Yes,Business,61726,24,3358,27,1,520,2,Asia,9/5/2022
U00380,40,Male,Master,Student,Engineer,500,248,10378,Yes,Business,124182,24,6008,15,12,344,2,Other,12/30/2023
U00381,23,Female,High School,Employed,Accountant,2609,1409,254730,Yes,Car,431876,360,4090,11,2,508,8,Asia,12/6/2021
U00382,69,Female,Master,Unemployed,Teacher,2164,1709,7466,No,Personal,0,0,0,0,0,488,0,North America,7/5/2025
U00383,25,Female,Bachelor,Employed,Salesperson,500,424,2993,No,Personal,0,0,0,0,0,786,1,Other,10/7/2024
U00384,40,Male,Bachelor,Unemployed,Accountant,1883,736,75749,Yes,Education,336183,240,5727,20,3,674,3,Asia,10/10/2023
U00385,52,Male,Master,Self-employed,Driver,5643,4442,559975,No,Personal,0,0,0,0,0,791,8,Asia,2/6/2022
U00386,31,Male,Other,Employed,Driver,4091,3162,443922,Yes,Car,125021,60,3048,16,1,572,9,Other,7/24/2022
U00387,30,Female,Master,Employed,Unemployed,4663,3308,189298,No,Personal,0,0,0,0,0,451,3,Asia,1/29/2025
U00388,43,Male,Bachelor,Employed,Unemployed,4284,1298,231802,Yes,Home,331495,300,7336,27,2,411,5,Asia,9/17/2022
U00389,24,Male,Master,Self-employed,Manager,6531,4461,246136,No,Personal,0,0,0,0,0,300,3,Asia,7/24/2023
U00390,33,Female,Bachelor,Employed,Salesperson,6973,4753,341226,No,Personal,0,0,0,0,0,682,4,North America,8/24/2023
U00391,52,Female,Other,Student,Driver,4946,3552,219223,No,Personal,0,0,0,0,0,323,4,Africa,4/9/2022
U00392,40,Female,Bachelor,Employed,Unemployed,5875,2995,608993,Yes,Car,125147,360,797,7,0,787,9,Other,3/11/2024
U00393,49,Other,PhD,Employed,Teacher,1128,571,71121,No,Personal,0,0,0,0,0,776,5,Other,7/21/2024
U00394,42,Male,Other,Employed,Engineer,1368,781,142937,No,Personal,0,0,0,0,0,639,9,Other,9/23/2023
U00395,39,Male,Master,Self-employed,Engineer,3160,1035,353205,No,Personal,0,0,0,0,0,689,9,North America,4/1/2023
U00396,56,Female,Bachelor,Employed,Driver,2634,877,67083,No,Personal,0,0,0,0,0,564,2,Asia,2/20/2022
U00397,53,Female,Bachelor,Unemployed,Unemployed,5190,3807,149162,No,Personal,0,0,0,0,0,431,2,Africa,2/24/2022
U00398,35,Male,Master,Self-employed,Accountant,4736,3550,522130,Yes,Home,27861,300,148,4,0,312,9,Europe,10/7/2021
U00399,30,Female,Master,Unemployed,Engineer,4555,2687,539476,No,Personal,0,0,0,0,0,769,10,Europe,11/19/2024
U00400,18,Female,Bachelor,Unemployed,Salesperson,3955,2456,408284,Yes,Home,118142,36,3461,3,1,831,9,Asia,7/13/2025
U00401,55,Other,Other,Employed,Student,4471,2123,227055,Yes,Home,488771,36,16213,12,4,842,4,Europe,11/4/2023
U00402,34,Male,Master,Unemployed,Manager,1348,504,103324,Yes,Business,11358,24,514,8,0,776,6,Other,10/1/2024
U00403,18,Female,Bachelor,Unemployed,Unemployed,4016,3059,450784,No,Personal,0,0,0,0,0,834,9,Africa,9/18/2022
U00404,24,Female,Master,Student,Student,3349,2195,282875,Yes,Education,252169,180,4556,21,1,639,7,North America,9/16/2022
